Violation ID,Vehicle ID,First Occurrence,Last Occurrence,Violation Status,Violation Type,Bus Route ID,Violation Latitude,Violation Longitude,Stop ID,Stop Name,Bus Stop Latitude,Bus Stop Longitude,Violation Georeference,Bus Stop Georeference
397396828,13c96c69327dc7839991eaabc45f61fb00438fac576e02d9ab94fc339c749d0d,12/15/2023 08:14:47 AM,12/15/2023 08:26:54 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.697214,-73.95669,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.95669 40.697214),POINT (-73.955002 40.689351)
397396823,30aa2116eec918e2c6455b4e448d9e8209ba5b5a0ec3c1d7c9324a6a97992158,12/15/2023 08:40:51 AM,12/15/2023 08:55:48 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.630125,-73.947423,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947423 40.630125),POINT (-73.945851 40.62188)
397396812,69caa1b5d46c5d0c49b95b3d6e6a00d713ddd02db0f4848653b4b4bb56b2da7c,12/15/2023 07:52:21 AM,12/15/2023 07:58:40 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633964,-73.947793,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947793 40.633964),POINT (-73.948517 40.640085)
397396805,f6d382e1baf46f3c6dbd6ef69319eb72e6c040a2c47aa67a7b1746cebeb12504,12/15/2023 08:48:26 AM,12/15/2023 09:04:23 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.694893,-73.956195,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956195 40.694893),POINT (-73.955002 40.689351)
397396795,47d0045d6ca68160eac885aebcf8aba5b54b04fa937fe72c3cf4e140c82d464b,12/15/2023 09:07:38 AM,12/15/2023 09:13:31 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.634507,-73.947845,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947845 40.634507),POINT (-73.948517 40.640085)
397396791,bcfc7c910265e0ae4a48828f894703be10c457316129a203d59c5892a51d308a,12/15/2023 09:34:26 AM,12/15/2023 09:44:34 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.633497,-73.947725,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947725 40.633497),POINT (-73.948517 40.640085)
397396790,46c51ce5f9bb32f18319f4dbccc3485997b0ce1618394054e57692b94b0b7790,12/15/2023 09:35:43 AM,12/15/2023 09:44:38 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.633333,-73.947705,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947705 40.633333),POINT (-73.948517 40.640085)
397396789,e073d4a6e1fa5718d27c719ef4b759624b8c124d20dfe541977361e6f8481219,12/15/2023 08:53:59 AM,12/15/2023 08:59:41 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.665979,-73.950876,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950876 40.665979),POINT (-73.950508 40.670871)
397396776,72563883bc6a0303102fe996bbec5fdd16f0a316a6eb15751d3bef04d47d70af,12/15/2023 09:13:29 AM,12/15/2023 09:38:54 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.696074,-73.95643,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.95643 40.696074),POINT (-73.955002 40.689351)
397396769,afceeeccf1ac228fabcc2420af0d4dd4d447717fdd8c18a0ae72e6d692233fda,12/15/2023 08:10:21 AM,12/15/2023 08:22:27 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.691523,-73.955534,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955534 40.691523),POINT (-73.955002 40.689351)
397396749,eaaeca3a7e6fcaa1647d3d25110449a69052e3fb3797db700b57cb107f1de01c,12/15/2023 09:08:20 AM,12/15/2023 09:14:27 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633593,-73.947747,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947747 40.633593),POINT (-73.948517 40.640085)
397396746,4f3e5784aa9ca59f1cdba58b35bdf690a0577e9ec9b4dd104b9823de7a5055f4,12/15/2023 09:13:24 AM,12/15/2023 09:36:46 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.695841,-73.956407,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956407 40.695841),POINT (-73.955002 40.689351)
397396745,cd572a546608d0a03df26e75baf8cece2c9ea2142929bf6f91e854a714548604,12/15/2023 07:50:25 AM,12/15/2023 07:58:26 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.634566,-73.947857,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947857 40.634566),POINT (-73.948517 40.640085)
397396731,bdaa374ec7c0f752fa93300b155b3495b8ed2c90349474c34e8a94346e3bdced,12/15/2023 08:48:29 AM,12/15/2023 09:13:12 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.695265,-73.956275,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956275 40.695265),POINT (-73.955002 40.689351)
397396715,b73aac441d162465566840b0d8c077de35c72035fd84b7e14e9ffc480a718464,12/15/2023 09:11:43 AM,12/15/2023 09:45:27 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.630617,-73.947492,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947492 40.630617),POINT (-73.945851 40.62188)
397396699,e2b8493b88241287b68bfdfbb9c23ce214db1c22748ce5db79bc30257e6af514,12/15/2023 08:10:25 AM,12/15/2023 08:22:31 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.691808,-73.955587,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955587 40.691808),POINT (-73.955002 40.689351)
397396681,9b4c73db245f979efd3fcc9fc4a69e8a4b5b7192e5b16906170256e47c2e3da0,12/15/2023 08:48:50 AM,12/15/2023 09:05:10 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.696166,-73.956481,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956481 40.696166),POINT (-73.955002 40.689351)
397396680,35f96fedf0486e838b6de543bc714974a7893471dd2b3e49da2a5441eae829db,12/15/2023 08:10:29 AM,12/15/2023 08:46:41 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.692105,-73.955644,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955644 40.692105),POINT (-73.955002 40.689351)
397396658,0184f6ec5744ee089991d7cf85d92cf5b51aa52b2391eb49b4872cc8cb93bfa3,12/15/2023 08:48:31 AM,12/15/2023 09:04:37 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.695315,-73.95629,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.95629 40.695315),POINT (-73.955002 40.689351)
397396654,608ef2299c1e2c7c56fb15a0fc7509c88e10b5c2a400189d7f6a54e9117d24a5,12/15/2023 08:34:02 AM,12/15/2023 08:55:53 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.630609,-73.947465,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947465 40.630609),POINT (-73.945851 40.62188)
397396588,fa6937b61c075416d923e896e15a6846e75106080fd41ea115ced1a3c2111b7e,12/15/2023 08:14:50 AM,12/15/2023 08:49:36 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.697328,-73.956681,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956681 40.697328),POINT (-73.955002 40.689351)
397396556,d7697570462f7562b83e81258de0f1e41832e98072e44c36ec8efec46786e24e,12/15/2023 08:13:18 AM,12/15/2023 08:25:18 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.695128,-73.956243,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956243 40.695128),POINT (-73.955002 40.689351)
397396548,f1c7a6340153114656873b20b49507e21230ddedf2fc535267fb73c62b7181da,12/15/2023 08:04:37 AM,12/15/2023 08:22:30 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633877,-73.947767,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947767 40.633877),POINT (-73.948517 40.640085)
397396522,6f939f7da62cc0d3b7e0253bdfc7f1609358a6cef5da8724ce5b7c941dd393d6,12/15/2023 08:08:41 AM,12/15/2023 08:22:29 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633948,-73.947776,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947776 40.633948),POINT (-73.948517 40.640085)
397396428,a0ef8bb0392884233c21e6902e64c8f500c60bc4dd8b7dcd57325139b5caba4e,12/15/2023 09:00:32 AM,12/15/2023 09:24:27 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.653685,-73.949865,303469,NOSTRAND AV/CLARKSON AV,40.655011,-73.950113,POINT (-73.949865 40.653685),POINT (-73.950113 40.655011)
397396180,195facc56b4aeec462cca2c2972163403fa35fe8410dc8043a99df659fbd115c,12/15/2023 07:05:11 AM,12/15/2023 08:25:33 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.69591,-73.956384,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956384 40.69591),POINT (-73.955002 40.689351)
397396169,5b937c818e80a76b160fe77da79d3f760a3b296293dab94858cb8a192a1482f3,12/15/2023 07:05:46 AM,12/15/2023 08:15:02 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.697306,-73.956695,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956695 40.697306),POINT (-73.955002 40.689351)
397395841,c78ef900bb8c8016bfe7f1fe642f384a7d4a09091f42197e33baab3c2ae5188d,12/15/2023 07:07:48 AM,12/15/2023 07:54:08 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.629874,-73.947386,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947386 40.629874),POINT (-73.945851 40.62188)
397395834,5972dd5b7cf5022972ef2b4bf5795237f7b2eea51fd93d1204789d3f5b905a65,12/15/2023 08:10:27 AM,12/15/2023 08:22:34 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.692002,-73.955626,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955626 40.692002),POINT (-73.955002 40.689351)
397395807,2b9e56855204549202e9809fcc43239ca84d13fafaf1da704587b453d80f020c,12/15/2023 07:07:20 AM,12/15/2023 08:15:05 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.698448,-73.956906,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956906 40.698448),POINT (-73.955002 40.689351)
397395660,2870860434523806ad57a26482c9274d1e5e07508678134c40a6ce1ac7c08396,12/15/2023 07:05:36 AM,12/15/2023 08:14:44 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.697027,-73.956619,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956619 40.697027),POINT (-73.955002 40.689351)
397395551,5f6a72da54c402c6245b71c40490dd4d88575e2ee1b8db2645e8819bdfcd5c1f,12/14/2023 06:35:07 PM,12/14/2023 06:40:46 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.637664,-73.948189,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.948189 40.637664),POINT (-73.948517 40.640085)
397395075,2adcabf6fb7b8a6a6eb719b1a4cdc87f92f7427aaad1d0f7b2966ae00ba309bd,12/15/2023 08:10:26 AM,12/15/2023 08:22:33 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.691956,-73.955617,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955617 40.691956),POINT (-73.955002 40.689351)
397394760,27c223310cd90d3416d7312ed57a7054fb5c117ad6fea2c95849b7d899da6c8b,12/15/2023 07:50:40 AM,12/15/2023 07:58:47 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63369,-73.94776,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94776 40.63369),POINT (-73.948517 40.640085)
397394595,809a2e5c45feb2ad8ac9a1b939a520d1d23bc9f92ecde6b760c3bbb36272666a,12/14/2023 06:33:33 PM,12/14/2023 06:45:26 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.651679,-73.949655,303469,NOSTRAND AV/CLARKSON AV,40.655011,-73.950113,POINT (-73.949655 40.651679),POINT (-73.950113 40.655011)
397393214,b80725e35960286d59026520599aa701410838c65a5eb8ecf6ff563ac22c65d7,12/14/2023 06:04:43 PM,12/14/2023 06:20:01 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.642548,-73.948668,307737,NOSTRAND AV/CHURCH AV,40.650362,-73.949609,POINT (-73.948668 40.642548),POINT (-73.949609 40.650362)
397391898,756b9c61d6c90e509c086a41cd898a90a7220f30152d4f86e571393ccd38bb7f,12/14/2023 06:09:54 PM,12/14/2023 06:27:14 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633612,-73.947749,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947749 40.633612),POINT (-73.948517 40.640085)
397391593,1120cf4ebaed68db0c7147951eb0758dd693be734e18bc92a6691d7f8e8ba7ee,12/14/2023 05:59:58 PM,12/14/2023 06:11:49 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.630231,-73.94743,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.94743 40.630231),POINT (-73.945851 40.62188)
397391515,6b3cb27ba6471b88ab42e0db79fc2c9ec3a2601a521e74e10cfff82ed05c10b3,12/14/2023 05:04:09 PM,12/14/2023 05:09:30 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.646087,-73.952001,303937,ROGERS AV/AV D,40.641107,-73.95136,POINT (-73.952001 40.646087),POINT (-73.95136 40.641107)
397391404,f000cf147b0d521c8e45681e999792c9d50846a4669a42b7f8562da28929d140,12/14/2023 06:00:06 PM,12/14/2023 06:12:02 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.630773,-73.947475,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947475 40.630773),POINT (-73.945851 40.62188)
397391047,74046aa3bc5db4089a11fb41a9295c311ff58bb0ea9b383af60770e153664b3a,12/14/2023 05:52:55 PM,12/14/2023 06:03:07 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.669185,-73.950572,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950572 40.669185),POINT (-73.950508 40.670871)
397390668,7e9c5425a4a86c3af0907a8dac9eeb3901b45adc6c25242797bff34e51d47f53,12/14/2023 05:14:01 PM,12/14/2023 06:03:16 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.649174,-73.949414,307737,NOSTRAND AV/CHURCH AV,40.650362,-73.949609,POINT (-73.949414 40.649174),POINT (-73.949609 40.650362)
397390160,2e85b58b5826cc9999aa4c799c90109fcdb27dd399f5855bde2cfa4081d2f01f,12/14/2023 05:59:54 PM,12/14/2023 06:11:41 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.630005,-73.947412,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947412 40.630005),POINT (-73.945851 40.62188)
397389110,66cc5c9c3abf3bad308b1b316555e3199a1cc2aec91222bf82cc94e96c564a28,12/14/2023 05:04:27 PM,12/14/2023 05:12:19 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.664585,-73.953785,303950,ROGERS AV/EMPIRE BL,40.663626,-73.953748,POINT (-73.953785 40.664585),POINT (-73.953748 40.663626)
397388715,33446802abfd589653275a78bcf1b99ac9aff0176bda4d35a1dce522f17804d0,12/14/2023 02:39:29 PM,12/14/2023 02:54:43 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.698968,-73.953251,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.953251 40.698968),POINT (-73.953484 40.699506)
397387678,1a1c98a5b2522ba2ae4dacd9f6f4183347d035c3d7c5fe7c930e7847f7ed11ca,12/14/2023 03:28:38 PM,12/15/2023 02:40:33 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.69468,-73.952407,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.952407 40.69468),POINT (-73.953484 40.699506)
397387611,9447408692b9f373ed94869fb13fdb54027624b271ed39166b5a9385b3ef62db,12/14/2023 03:11:10 PM,12/14/2023 03:19:04 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.636634,-73.950994,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.950994 40.636634),POINT (-73.947438 40.631827)
397387552,93835c898282b2a332309fb1e95132ee291f381e7435e4d19c185f91d16e61cd,12/14/2023 12:51:44 PM,12/14/2023 01:03:34 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.698987,-73.95327,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.95327 40.698987),POINT (-73.953484 40.699506)
397387546,92190a9bd027ee40dd2e5b8dfa496b6976673ca38cb6266a0da9e2f48f99abe7,12/14/2023 02:51:52 PM,12/14/2023 02:57:43 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.661138,-73.950683,303463,NOSTRAND AV/EMPIRE BL,40.663474,-73.951015,POINT (-73.950683 40.661138),POINT (-73.951015 40.663474)
397387480,6c48babba131851be7375361a20d57ddc9f1bb9ce55f2a7e2c460f61b36ec3de,12/14/2023 12:10:51 PM,12/14/2023 12:53:04 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.664653,-73.950977,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950977 40.664653),POINT (-73.950508 40.670871)
397387321,91ff3f07aac749407c40c1131565ca06775aa8784ef750b9ceacdc3391a802a0,12/14/2023 12:40:24 PM,12/14/2023 01:13:24 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.674315,-73.950099,308435,NOSTRAND AV/FULTON ST,40.67997,-73.949642,POINT (-73.950099 40.674315),POINT (-73.949642 40.67997)
397387313,372ea9fdd708ebe1961184e0662d90bb6772f7cd7de8a7ebad74fc513719a246,12/14/2023 12:51:44 PM,12/14/2023 01:04:49 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.634957,-73.947905,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947905 40.634957),POINT (-73.948517 40.640085)
397387235,075f1773576d477b343caf92de4c00f2c00dbd6375ec3009a81fdc5a884970a1,12/14/2023 11:22:09 AM,12/14/2023 01:25:22 PM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.63669,-73.950974,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.950974 40.63669),POINT (-73.947438 40.631827)
397387219,2046785c7643469b5e288d8b858af8130daeec9e5a179188d355fc6e1ed0d104,12/14/2023 11:37:49 AM,12/14/2023 11:52:46 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.674105,-73.952904,901280,ROGERS AV/SAINT JOHNS PLACE,40.671595,-73.952992,POINT (-73.952904 40.674105),POINT (-73.952992 40.671595)
397387216,476643f896903941840f415bc906a4b7c777dc99c43c5ba6af116550d8f5ee9b,12/14/2023 11:52:26 AM,12/14/2023 12:22:57 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.696274,-73.952685,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.952685 40.696274),POINT (-73.953484 40.699506)
397387125,fa6937b61c075416d923e896e15a6846e75106080fd41ea115ced1a3c2111b7e,12/14/2023 08:29:54 AM,12/14/2023 08:37:22 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.697575,-73.956733,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956733 40.697575),POINT (-73.955002 40.689351)
397387112,e89fae1a53a21a40770961df9c28ef894b427b1828109e33f7fd28de6ee89423,12/14/2023 10:41:04 AM,12/14/2023 10:48:29 AM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.634737,-73.947872,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947872 40.634737),POINT (-73.948517 40.640085)
397342405,83899c9c29408e57e2231574b88be5a679293170db7b06d370c36292c804e11d,12/14/2023 09:38:23 AM,12/14/2023 09:46:42 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633725,-73.947767,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947767 40.633725),POINT (-73.948517 40.640085)
397342390,5e2480e3694128874f5bdd29201a79d1378915a6c69f3ed0e54353d221e99051,12/14/2023 09:24:59 AM,12/14/2023 09:52:35 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.692438,-73.955715,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955715 40.692438),POINT (-73.955002 40.689351)
397342389,73285c52a0ceef67b9b61517789729e780580ac4c96647dcee93f6379e1a2bd2,12/14/2023 09:24:52 AM,12/14/2023 09:51:38 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.691773,-73.955586,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955586 40.691773),POINT (-73.955002 40.689351)
397342330,e2ae99f101bbe309e7d1d572c1057b652775388cf5867d30d4518a6a37ed0be5,12/14/2023 09:14:55 AM,12/15/2023 08:52:49 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.676487,-73.952676,901280,ROGERS AV/SAINT JOHNS PLACE,40.671595,-73.952992,POINT (-73.952676 40.676487),POINT (-73.952992 40.671595)
397342306,561dc6fbbc9188068f7ac0e8d13ed19e0b77f0219f77e060c073698c9cc77635,12/14/2023 09:11:10 AM,12/14/2023 09:21:50 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.629461,-73.947361,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947361 40.629461),POINT (-73.945851 40.62188)
397342254,5b937c818e80a76b160fe77da79d3f760a3b296293dab94858cb8a192a1482f3,12/14/2023 08:36:58 AM,12/14/2023 08:49:19 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.697507,-73.956713,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956713 40.697507),POINT (-73.955002 40.689351)
397342245,9a9aeb76aeb4f6f631d70b1698baccc4626200b80ad72dd12df185b4f3ebd1e9,12/14/2023 08:36:23 AM,12/14/2023 09:14:19 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633805,-73.947772,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947772 40.633805),POINT (-73.948517 40.640085)
397342234,a009bb31cb2250824df3c47baab5137e2c87a3ec6fe3e8e9a4fa37e7e89b6993,12/14/2023 09:25:02 AM,12/14/2023 09:52:53 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.692762,-73.955777,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955777 40.692762),POINT (-73.955002 40.689351)
397342230,d3bbc3271f8afb95e5973c69c7e5f8708f04589c98c219b06dec0d4012a1a3e4,12/14/2023 09:38:12 AM,12/14/2023 09:51:28 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.666075,-73.950868,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950868 40.666075),POINT (-73.950508 40.670871)
397342202,eb4581c5dd859eba5122a6953004b63e00fbfff4e1ad696e18c1c0f92a13c7e2,12/14/2023 09:24:59 AM,12/14/2023 09:52:43 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.692492,-73.955725,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955725 40.692492),POINT (-73.955002 40.689351)
397342191,1297a266446761f629a892bdc59494940cb9c3d17ae3b9ba10082cd5dab80462,12/14/2023 09:08:31 AM,12/14/2023 09:16:40 AM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.699156,-73.953233,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.953233 40.699156),POINT (-73.953484 40.699506)
397342173,faed214b7c4eaa34d4c79b483e735066faebc9b688085eab975e1a5861488e65,12/14/2023 09:24:47 AM,12/14/2023 09:50:58 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.691296,-73.955493,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955493 40.691296),POINT (-73.955002 40.689351)
397342171,d1dcda8779159dc75bbc7c0d211f5b82c7173a1f94f67825a15027762069d183,12/14/2023 09:13:49 AM,12/14/2023 09:23:51 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.669289,-73.950561,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950561 40.669289),POINT (-73.950508 40.670871)
397342167,fa2b7af0a811b9acde602aacb78e3638e8506dfead5fe6c3425b10b526f94bdd,12/14/2023 08:17:19 AM,12/14/2023 08:29:22 AM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.69607,-73.95643,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.95643 40.69607),POINT (-73.955002 40.689351)
397342164,3f13e4c52d53ca3eddd04b1c51d524e67db6de8dc6fa07237b8b2b08eac3610f,12/14/2023 08:52:47 AM,12/14/2023 09:14:40 AM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.68617,-73.950731,307905,NOSTRAND AV/GATES AV,40.685866,-73.950754,POINT (-73.950731 40.68617),POINT (-73.950754 40.685866)
397342148,38f46b3e14eb8b29b6742d317d01a35ec01651bff6d6b726a2558befb5111ecb,12/14/2023 08:57:39 AM,12/14/2023 09:23:48 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.669423,-73.950554,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950554 40.669423),POINT (-73.950508 40.670871)
397342121,a1f34a82b71e017111bd6816817860d26ffd6775bff8a2a60f41a7e781dbb93d,12/14/2023 08:44:53 AM,12/14/2023 09:24:48 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.691309,-73.955483,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955483 40.691309),POINT (-73.955002 40.689351)
397342116,13c96c69327dc7839991eaabc45f61fb00438fac576e02d9ab94fc339c749d0d,12/14/2023 08:29:52 AM,12/14/2023 08:36:57 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.697458,-73.956703,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956703 40.697458),POINT (-73.955002 40.689351)
